k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
5,20,19,6,3,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,19,6,4,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,19,6,5,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,19,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,19,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,19,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,19,7,4,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,19,7,5,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,20,0,1,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,20,0,2,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,20,0,3,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,20,0,4,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,20,0,5,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,20,1,1,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,20,1,2,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,20,1,3,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,20,1,4,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,20,1,5,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,20,2,1,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,20,2,2,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,20,2,3,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,20,2,4,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,20,2,5,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,20,3,1,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,20,3,2,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,20,3,3,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,20,3,4,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,20,3,5,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,20,4,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,20,4,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,20,4,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,20,4,4,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,20,4,5,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,20,5,1,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,20,5,2,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,20,5,3,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,20,5,4,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,20,5,5,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,20,6,1,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,20,6,2,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,20,6,3,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,20,6,4,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,20,6,5,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,20,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,20,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,20,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,20,7,4,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,20,7,5,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,21,0,1,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,21,0,2,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,21,0,3,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,21,0,4,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,21,0,5,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,21,1,1,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,21,1,2,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,21,1,3,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,21,1,4,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,21,1,5,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,21,2,1,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,21,2,2,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,21,2,3,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,21,2,4,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,21,2,5,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,21,3,1,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,21,3,2,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,21,3,3,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,21,3,4,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,21,3,5,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,21,4,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,21,4,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,21,4,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,21,4,4,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,21,4,5,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
5,20,21,5,1,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,21,5,2,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,21,5,3,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,21,5,4,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,21,5,5,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(5, 5)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(6, 4)","[0, 0, 0, 0, 0]"
5,20,21,6,1,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,21,6,2,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,21,6,3,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,21,6,4,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,21,6,5,"(2, 1)",0,"[0, 0, 0, 0, 0]","(2, 0)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]"
5,20,21,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,21,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,21,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,21,7,4,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,21,7,5,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
5,20,22,0,1,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,22,0,2,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,22,0,3,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,22,0,4,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,22,0,5,"(10, 3)",0,"[0, 0, 0, 0, 0]","(10, 2)","[0, 0, 0, 0, 0]","(10, 4)","[0, 0, 0, 0, 0]","(9, 3)","[0, 0, 0, 0, 0]","(11, 3)","[0, 0, 0, 0, 0]"
5,20,22,1,1,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,22,1,2,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,22,1,3,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,22,1,4,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,22,1,5,"(4, 10)",0,"[0, 0, 0, 0, 0]","(4, 9)","[0, 0, 0, 0, 0]","(4, 11)","[0, 0, 0, 0, 0]","(3, 10)","[0, 0, 0, 0, 0]","(5, 10)","[0, 0, 0, 0, 0]"
5,20,22,2,1,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,22,2,2,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,22,2,3,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,22,2,4,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,22,2,5,"(7, 7)",0,"[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(6, 7)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]"
5,20,22,3,1,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,22,3,2,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,22,3,3,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
5,20,22,3,4,"(2, 6)",0,"[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]"
